,GEO,North American Industry Classification System (NAICS),REF_DATE,VALUE,Quarter,Year,Difference by Quarter,Median by Quarter,Median Change by Quarter,MAD by Quarter,Lower Bound,Upper Bound,ZScore,Normality
3160,Canada,Furniture and related product manufacturing [337],2010-01-01,74.9,1,2010,6.5,79.1,0.0,3.200000000000003,72.69999999999999,85.5,-1.3124999999999953,Normal
3161,Canada,Miscellaneous manufacturing [339],2010-01-01,73.3,1,2010,-4.400000000000006,79.5,-1.0,3.700000000000003,72.1,86.9,-1.6756756756756752,Normal
3162,Canada,Total industrial,2010-04-01,79.0,2,2010,7.200000000000003,81.6,0.0,2.299999999999997,77.0,86.19999999999999,-1.1304347826086947,Normal
3163,Canada,Forestry and logging [113],2010-04-01,77.4,2,2010,20.800000000000004,83.3,0.10000000000000853,4.8999999999999915,73.50000000000001,93.09999999999998,-1.2040816326530617,Normal
3164,Canada,Mining and oil and gas extraction [21],2010-04-01,73.0,2,2010,9.0,77.4,0.10000000000000853,4.3999999999999915,68.60000000000002,86.19999999999999,-1.0000000000000033,Normal
3165,Canada,Oil and gas extraction [211],2010-04-01,73.8,2,2010,5.299999999999997,78.6,0.29999999999999716,4.3999999999999915,69.80000000000001,87.39999999999998,-1.0909090909090924,Normal
3166,Canada,Mining,2010-04-01,71.9,2,2010,14.000000000000007,73.6,0.4000000000000057,4.599999999999994,64.4,82.79999999999998,-0.3695652173913023,Normal
3167,Canada,"Electric power generation, transmission and distribution [2211]",2010-04-01,82.8,2,2010,1.3999999999999915,82.8,0.0,1.5,79.8,85.8,0.0,Normal
3168,Canada,Construction [23],2010-04-01,84.2,2,2010,5.5,86.8,0.0,2.5,81.8,91.8,-1.0399999999999978,Normal
3169,Canada,Manufacturing [31-33],2010-04-01,77.9,2,2010,7.800000000000011,81.1,0.20000000000000284,2.4000000000000057,76.29999999999998,85.9,-1.3333333333333255,Normal
3170,Canada,Food manufacturing [311],2010-04-01,81.4,2,2010,0.4000000000000057,79.5,0.0,1.2000000000000028,77.1,81.9,1.5833333333333344,Normal
3171,Canada,Beverage and tobacco product manufacturing [312],2010-04-01,73.1,2,2010,3.5,73.9,-0.10000000000000853,2.3000000000000114,69.29999999999998,78.50000000000003,-0.34782608695652495,Normal
3172,Canada,Beverage manufacturing [3121],2010-04-01,74.9,2,2010,3.1000000000000085,77.3,-0.4000000000000057,3.200000000000003,70.89999999999999,83.7,-0.7499999999999967,Normal
3173,Canada,Tobacco manufacturing [3122],2010-04-01,67.8,2,2010,5.799999999999997,67.8,-0.10000000000000142,4.5,58.8,76.8,0.0,Normal
3174,Canada,Textiles,2010-04-01,67.6,2,2010,6.799999999999997,76.6,-0.10000000000000853,3.200000000000003,70.19999999999999,83.0,-2.8124999999999973,Normal
3175,Canada,Textile mills [313],2010-04-01,74.0,2,2010,6.900000000000006,78.0,0.0,4.0,70.0,86.0,-1.0,Normal
3176,Canada,Textile product mills [314],2010-04-01,62.3,2,2010,6.699999999999996,74.8,-1.0,5.5,63.8,85.8,-2.272727272727273,Normal
3177,Canada,Clothing manufacturing [315],2010-04-01,72.5,2,2010,1.7999999999999972,79.5,-0.4000000000000057,4.200000000000003,71.1,87.9,-1.6666666666666656,Normal
3178,Canada,Leather and allied product manufacturing [316],2010-04-01,65.4,2,2010,3.6000000000000085,76.0,0.20000000000000284,5.599999999999994,64.80000000000001,87.19999999999999,-1.8928571428571437,Normal
3179,Canada,Wood product manufacturing [321],2010-04-01,75.0,2,2010,19.5,82.5,-1.0,4.400000000000006,73.69999999999999,91.30000000000001,-1.7045454545454524,Normal
3180,Canada,Paper manufacturing [322],2010-04-01,88.1,2,2010,9.099999999999994,88.1,-0.6999999999999886,2.0999999999999943,83.9,92.29999999999998,0.0,Normal
3181,Canada,Printing and related support activities [323],2010-04-01,70.8,2,2010,-2.1000000000000085,75.4,0.09999999999999432,2.1999999999999886,71.00000000000003,79.79999999999998,-2.0909090909091055,Normal
3182,Canada,Petroleum and coal products manufacturing [324],2010-04-01,84.9,2,2010,8.400000000000006,86.7,0.4000000000000057,4.599999999999994,77.50000000000001,95.89999999999999,-0.3913043478260868,Normal
3183,Canada,Chemical manufacturing [325],2010-04-01,75.3,2,2010,4.599999999999994,80.0,0.20000000000000284,3.200000000000003,73.6,86.4,-1.4687499999999996,Normal
3184,Canada,Plastics and rubber products manufacturing [326],2010-04-01,73.3,2,2010,7.700000000000003,80.5,0.5,4.200000000000003,72.1,88.9,-1.7142857142857137,Normal
3185,Canada,Plastic product manufacturing [3261],2010-04-01,71.6,2,2010,7.5,78.3,0.0,4.799999999999997,68.7,87.89999999999999,-1.3958333333333348,Normal
3186,Canada,Rubber product manufacturing [3262],2010-04-01,82.4,2,2010,8.600000000000009,84.6,0.0,4.6000000000000085,75.39999999999998,93.80000000000001,-0.478260869565214,Normal
3187,Canada,Non-metallic mineral product manufacturing [327],2010-04-01,75.5,2,2010,10.799999999999997,75.6,0.09999999999999432,4.299999999999997,67.0,84.19999999999999,-0.023255813953487067,Normal
3188,Canada,Primary metal manufacturing [331],2010-04-01,78.2,2,2010,2.5,87.0,0.0,5.299999999999997,76.4,97.6,-1.6603773584905663,Normal
3189,Canada,Fabricated metal product manufacturing [332],2010-04-01,73.4,2,2010,9.500000000000007,77.9,0.3999999999999915,2.5999999999999943,72.70000000000002,83.1,-1.7307692307692346,Normal
3190,Canada,Machinery manufacturing [333],2010-04-01,71.8,2,2010,1.8999999999999915,78.6,0.20000000000000284,2.8000000000000114,72.99999999999997,84.20000000000002,-2.4285714285714177,Normal
3191,Canada,Computer and electronic product manufacturing [334],2010-04-01,79.2,2,2010,-0.7000000000000028,80.4,0.0,5.8999999999999915,68.60000000000002,92.19999999999999,-0.20338983050847534,Normal
3192,Canada,"Electrical equipment, appliance and component manufacturing [335]",2010-04-01,73.8,2,2010,0.7000000000000028,78.0,0.0,3.0,72.0,84.0,-1.400000000000001,Normal
3193,Canada,Transportation equipment manufacturing [336],2010-04-01,82.7,2,2010,21.800000000000004,84.3,0.5999999999999943,4.299999999999997,75.7,92.89999999999999,-0.3720930232558129,Normal
3194,Canada,Furniture and related product manufacturing [337],2010-04-01,77.0,2,2010,10.400000000000006,78.9,0.0,2.9000000000000057,73.1,84.70000000000002,-0.6551724137931041,Normal
3195,Canada,Miscellaneous manufacturing [339],2010-04-01,78.1,2,2010,-0.6000000000000085,79.5,0.0,2.9000000000000057,73.69999999999999,85.30000000000001,-0.4827586206896562,Normal
3196,Canada,Total industrial,2010-07-01,79.3,3,2010,6.299999999999997,81.6,0.0,2.1000000000000014,77.39999999999999,85.8,-1.0952380952380931,Normal
3197,Canada,Forestry and logging [113],2010-07-01,77.4,3,2010,18.900000000000006,82.9,0.29999999999999716,5.5,71.9,93.9,-1.0,Normal
3198,Canada,Mining and oil and gas extraction [21],2010-07-01,73.8,3,2010,10.899999999999999,78.4,0.19999999999999574,3.9499999999999957,70.50000000000001,86.3,-1.1645569620253198,Normal
3199,Canada,Oil and gas extraction [211],2010-07-01,73.9,3,2010,4.400000000000006,78.0,-0.25,4.650000000000006,68.69999999999999,87.30000000000001,-0.8817204301075245,Normal
3200,Canada,Mining,2010-07-01,73.7,3,2010,19.700000000000003,73.55,0.14999999999999858,5.350000000000001,62.849999999999994,84.25,0.028037383177571148,Normal
3201,Canada,"Electric power generation, transmission and distribution [2211]",2010-07-01,83.7,3,2010,2.9000000000000057,83.45,0.19999999999999574,2.049999999999997,79.35000000000001,87.55,0.12195121951219529,Normal
3202,Canada,Construction [23],2010-07-01,84.1,3,2010,4.599999999999994,87.4,0.0,2.4000000000000057,82.6,92.20000000000002,-1.3750000000000016,Normal
3203,Canada,Manufacturing [31-33],2010-07-01,78.1,3,2010,5.3999999999999915,80.8,0.0,2.4499999999999957,75.9,85.69999999999999,-1.1020408163265336,Normal
3204,Canada,Food manufacturing [311],2010-07-01,79.6,3,2010,-2.9000000000000057,79.85,-0.10000000000000142,1.0999999999999943,77.65,82.04999999999998,-0.22727272727272846,Normal
3205,Canada,Beverage and tobacco product manufacturing [312],2010-07-01,70.8,3,2010,0.3999999999999915,73.6,-0.05000000000000426,2.1000000000000014,69.39999999999999,77.8,-1.333333333333331,Normal
3206,Canada,Beverage manufacturing [3121],2010-07-01,72.4,3,2010,-1.0,76.65,0.05000000000000426,3.8500000000000014,68.95,84.35000000000001,-1.1038961038961035,Normal
3207,Canada,Tobacco manufacturing [3122],2010-07-01,65.5,3,2010,5.200000000000003,67.15,-0.8500000000000014,3.450000000000003,60.25,74.05000000000001,-0.4782608695652186,Normal
3208,Canada,Textiles,2010-07-01,68.4,3,2010,4.900000000000006,76.65,0.25,3.3999999999999986,69.85000000000001,83.45,-2.4264705882352953,Normal
3209,Canada,Textile mills [313],2010-07-01,75.1,3,2010,3.1999999999999886,77.0,0.10000000000000853,3.299999999999997,70.4,83.6,-0.575757575757578,Normal
3210,Canada,Textile product mills [314],2010-07-01,62.9,3,2010,6.299999999999997,74.45,0.24999999999999645,4.700000000000003,65.05,83.85000000000001,-2.4574468085106376,Normal
3211,Canada,Clothing manufacturing [315],2010-07-01,68.1,3,2010,-0.8000000000000114,79.19999999999999,-1.9499999999999957,4.000000000000007,71.19999999999997,87.2,-2.7749999999999937,Normal
3212,Canada,Leather and allied product manufacturing [316],2010-07-01,71.4,3,2010,9.000000000000007,74.30000000000001,0.05000000000000071,2.79999999999999,68.70000000000003,79.89999999999999,-1.0357142857142914,Normal
3213,Canada,Wood product manufacturing [321],2010-07-01,75.3,3,2010,12.799999999999997,83.25,-1.0,4.5,74.25,92.25,-1.7666666666666673,Normal
3214,Canada,Paper manufacturing [322],2010-07-01,88.4,3,2010,7.300000000000011,88.35,-0.10000000000000142,2.5999999999999943,83.15,93.54999999999998,0.019230769230773645,Normal
3215,Canada,Printing and related support activities [323],2010-07-01,70.2,3,2010,-2.200000000000003,75.85,0.3999999999999986,3.0,69.85,81.85,-1.8833333333333304,Normal
3216,Canada,Petroleum and coal products manufacturing [324],2010-07-01,86.2,3,2010,8.5,86.6,0.7499999999999929,3.1499999999999986,80.3,92.89999999999999,-0.12698412698412434,Normal
3217,Canada,Chemical manufacturing [325],2010-07-01,74.6,3,2010,3.5,80.4,-0.19999999999999574,3.6499999999999986,73.10000000000001,87.7,-1.5890410958904146,Normal
3218,Canada,Plastics and rubber products manufacturing [326],2010-07-01,70.9,3,2010,1.5,79.75,-0.04999999999999716,4.650000000000006,70.44999999999999,89.05000000000001,-1.9032258064516094,Normal
3219,Canada,Plastic product manufacturing [3261],2010-07-01,69.5,3,2010,1.2999999999999972,78.05,0.10000000000000142,4.199999999999996,69.65,86.44999999999999,-2.035714285714287,Normal
3220,Canada,Rubber product manufacturing [3262],2010-07-01,78.4,3,2010,2.1000000000000085,86.0,1.1000000000000014,4.25,77.5,94.5,-1.7882352941176458,Normal
3221,Canada,Non-metallic mineral product manufacturing [327],2010-07-01,72.7,3,2010,3.299999999999997,75.4,-0.3500000000000014,4.200000000000003,67.0,83.80000000000001,-0.6428571428571431,Normal
3222,Canada,Primary metal manufacturing [331],2010-07-01,78.8,3,2010,6.299999999999997,85.4,-0.5999999999999943,5.149999999999999,75.10000000000001,95.7,-1.2815533980582545,Normal
3223,Canada,Fabricated metal product manufacturing [332],2010-07-01,75.3,3,2010,11.099999999999994,78.05,-0.25,2.799999999999997,72.45,83.64999999999999,-0.9821428571428581,Normal
3224,Canada,Machinery manufacturing [333],2010-07-01,74.7,3,2010,7.0,78.75,0.75,2.950000000000003,72.85,84.65,-1.372881355932201,Normal
3225,Canada,Computer and electronic product manufacturing [334],2010-07-01,87.9,3,2010,3.6000000000000085,81.75,0.45000000000000284,3.9000000000000057,73.94999999999999,89.55000000000001,1.576923076923076,Normal
3226,Canada,"Electrical equipment, appliance and component manufacturing [335]",2010-07-01,76.7,3,2010,-0.5999999999999943,78.15,0.0,3.25,71.65,84.65,-0.446153846153847,Normal
3227,Canada,Transportation equipment manufacturing [336],2010-07-01,81.9,3,2010,10.200000000000003,83.1,0.7000000000000028,4.400000000000006,74.29999999999998,91.9,-0.27272727272726976,Normal
3228,Canada,Furniture and related product manufacturing [337],2010-07-01,74.8,3,2010,4.700000000000003,79.69999999999999,0.10000000000000142,3.1000000000000156,73.49999999999996,85.90000000000002,-1.5806451612903119,Normal
3229,Canada,Miscellaneous manufacturing [339],2010-07-01,84.3,3,2010,9.399999999999991,79.55000000000001,-0.05000000000000426,3.04999999999999,73.45000000000003,85.64999999999999,1.5573770491803283,Normal
3230,Canada,Total industrial,2010-10-01,79.4,4,2010,4.0,81.35,0.0,2.0999999999999943,77.15,85.54999999999998,-0.9285714285714257,Normal
3231,Canada,Forestry and logging [113],2010-10-01,78.1,4,2010,10.599999999999994,80.19999999999999,-0.15000000000000568,4.500000000000007,71.19999999999997,89.2,-0.4666666666666647,Normal
3232,Canada,Mining and oil and gas extraction [21],2010-10-01,76.5,4,2010,11.099999999999994,77.1,0.20000000000000284,4.350000000000001,68.39999999999999,85.8,-0.13793103448275726,Normal
3233,Canada,Oil and gas extraction [211],2010-10-01,75.6,4,2010,6.3999999999999915,78.45,-0.14999999999999858,4.5,69.45,87.45,-0.6333333333333352,Normal
3234,Canada,Mining,2010-10-01,77.7,4,2010,17.400000000000006,72.35,-0.29999999999999716,4.449999999999996,63.45,81.24999999999999,1.2022471910112391,Normal
3235,Canada,"Electric power generation, transmission and distribution [2211]",2010-10-01,84.7,4,2010,0.7999999999999972,83.4,-0.2499999999999929,1.3999999999999986,80.60000000000001,86.2,0.9285714285714275,Normal
3236,Canada,Construction [23],2010-10-01,83.9,4,2010,2.0,87.75,0.10000000000000142,3.1000000000000014,81.55,93.95,-1.2419354838709653,Normal
3237,Canada,Manufacturing [31-33],2010-10-01,77.1,4,2010,2.299999999999997,80.6,0.10000000000000853,2.9000000000000057,74.79999999999998,86.4,-1.2068965517241355,Normal
3238,Canada,Food manufacturing [311],2010-10-01,76.6,4,2010,-5.300000000000011,80.0,0.04999999999999716,0.7999999999999972,78.4,81.6,-4.250000000000022,Normal
3239,Canada,Beverage and tobacco product manufacturing [312],2010-10-01,65.7,4,2010,-9.799999999999997,74.0,0.3500000000000014,2.3500000000000014,69.3,78.7,-3.5319148936170177,Normal
3240,Canada,Beverage manufacturing [3121],2010-10-01,66.7,4,2010,-12.299999999999997,77.35,0.25,4.5,68.35,86.35,-2.366666666666665,Normal
3241,Canada,Tobacco manufacturing [3122],2010-10-01,62.1,4,2010,-2.8999999999999986,67.85,0.29999999999999716,5.149999999999999,57.55,78.14999999999999,-1.1165048543689309,Normal
3242,Canada,Textiles,2010-10-01,68.3,4,2010,-2.799999999999997,76.25,-0.10000000000000142,3.1499999999999986,69.95,82.55,-2.523809523809526,Normal
3243,Canada,Textile mills [313],2010-10-01,74.5,4,2010,0.09999999999999432,78.44999999999999,0.04999999999999716,3.999999999999986,70.45000000000002,86.44999999999996,-0.9875000000000007,Normal
3244,Canada,Textile product mills [314],2010-10-01,63.2,4,2010,-5.0,74.05,-0.3999999999999986,5.25,63.55,84.55,-2.0666666666666655,Normal
3245,Canada,Clothing manufacturing [315],2010-10-01,68.0,4,2010,-0.7000000000000028,77.75,-0.14999999999999858,3.799999999999997,70.15,85.35,-2.5657894736842124,Normal
3246,Canada,Leather and allied product manufacturing [316],2010-10-01,74.5,4,2010,18.1,75.25,1.0,4.25,66.75,83.75,-0.17647058823529413,Normal
3247,Canada,Wood product manufacturing [321],2010-10-01,74.6,4,2010,6.699999999999989,83.4,-1.5,4.5,74.4,92.4,-1.9555555555555582,Normal
3248,Canada,Paper manufacturing [322],2010-10-01,90.6,4,2010,4.099999999999994,87.85,-0.6000000000000014,2.0500000000000043,83.74999999999999,91.95,1.3414634146341435,Normal
3249,Canada,Printing and related support activities [323],2010-10-01,69.6,4,2010,-4.5,75.30000000000001,0.14999999999999858,2.8499999999999943,69.60000000000002,81.0,-2.0000000000000098,Normal
3250,Canada,Petroleum and coal products manufacturing [324],2010-10-01,81.0,4,2010,1.5999999999999943,86.0,-0.8999999999999986,4.700000000000003,76.6,95.4,-1.0638297872340419,Normal
3251,Canada,Chemical manufacturing [325],2010-10-01,73.0,4,2010,-0.5999999999999943,80.4,-0.05000000000000426,3.6500000000000057,73.1,87.70000000000002,-2.027397260273971,Normal
3252,Canada,Plastics and rubber products manufacturing [326],2010-10-01,73.1,4,2010,2.0999999999999943,80.65,0.5,4.899999999999999,70.85000000000001,90.45,-1.540816326530615,Normal
3253,Canada,Plastic product manufacturing [3261],2010-10-01,72.0,4,2010,2.700000000000003,78.0,0.5,5.549999999999997,66.9,89.1,-1.0810810810810816,Normal
3254,Canada,Rubber product manufacturing [3262],2010-10-01,78.8,4,2010,-1.2000000000000028,84.35,0.09999999999999432,4.350000000000001,75.64999999999999,93.05,-1.2758620689655162,Normal
3255,Canada,Non-metallic mineral product manufacturing [327],2010-10-01,76.7,4,2010,3.5,76.25,-0.04999999999999716,4.549999999999997,67.15,85.35,0.09890109890109959,Normal
3256,Canada,Primary metal manufacturing [331],2010-10-01,80.7,4,2010,6.700000000000003,84.65,-0.14999999999999858,6.199999999999996,72.25000000000001,97.05,-0.6370967741935493,Normal
3257,Canada,Fabricated metal product manufacturing [332],2010-10-01,75.8,4,2010,10.299999999999997,77.55000000000001,0.3999999999999986,3.3500000000000014,70.85000000000001,84.25000000000001,-0.5223880597014966,Normal
3258,Canada,Machinery manufacturing [333],2010-10-01,73.0,4,2010,5.299999999999997,77.94999999999999,0.15000000000000568,3.5,70.94999999999999,84.94999999999999,-1.414285714285711,Normal
3259,Canada,Computer and electronic product manufacturing [334],2010-10-01,92.8,4,2010,7.8999999999999915,81.4,0.29999999999999716,3.049999999999997,75.30000000000001,87.5,3.7377049180327875,Very Unusual
3260,Canada,"Electrical equipment, appliance and component manufacturing [335]",2010-10-01,76.6,4,2010,4.199999999999989,77.95,1.3000000000000043,3.950000000000003,70.05,85.85000000000001,-0.3417721518987361,Normal
3261,Canada,Transportation equipment manufacturing [336],2010-10-01,79.3,4,2010,2.5999999999999943,83.05,-0.19999999999999574,4.000000000000007,75.04999999999998,91.05000000000001,-0.9374999999999983,Normal
3262,Canada,Furniture and related product manufacturing [337],2010-10-01,74.5,4,2010,3.5999999999999943,79.1,0.05000000000000426,3.1499999999999986,72.8,85.39999999999999,-1.4603174603174591,Normal
3263,Canada,Miscellaneous manufacturing [339],2010-10-01,83.2,4,2010,10.600000000000009,78.45,-0.3499999999999943,3.0,72.45,84.45,1.5833333333333333,Normal
3264,Canada,Total industrial,2011-01-01,80.1,1,2011,2.299999999999997,81.1,0.20000000000000284,2.299999999999997,76.5,85.69999999999999,-0.4347826086956527,Normal
